dao_id,proposal_id,proposal_title,created,protocol,category_cluster,forum_url,id,post_count,views,reply_count,like_count,forum_created,forum_bumped,forum_url_from
arbitrumfoundation.eth,0x66fd48c246080260275e60e327b4d14d3ca202c6d13aba17e970c55536b44664,Delegate to Voter Enfranchisement Pool — Event Horizon,4/16/24 15:40,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/delegate-to-a-public-access-public-good-citizen-enfranchisement-pool-through-event-horizon/21523,21523,71,3491,28,132,2024-02-27T20:02:22.613Z,2024-08-30T17:40:06.012Z,snapshot
arbitrumfoundation.eth,0x8bea54c2a2443d64e88926977694d973371858dc6a06157a906f5778cf44a106,DeltaPrime LTIPP Council Recommended Proposal,4/8/24 16:00,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/deltaprime-ltipp-application-final/21938,21938,9,1720,2,4,2024-03-03T20:15:38.977Z,2024-04-15T16:46:41.295Z,snapshot
arbitrumfoundation.eth,0x794a2fa2a26b1599c7af7e151ee71b4022c21399671f9ff90b64864ab7daf34e,Deri Protocol - LTIPP [Post Council Feedback],4/25/24 10:51,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/deri-protocol-ltipp-application-final/21566,21566,10,1080,3,10,2024-02-28T03:42:56.446Z,2024-05-01T01:20:10.060Z,snapshot
arbitrumfoundation.eth,0x45af534abfed4e82c244ab099261380a9c2b8d7aec00b89885101dff9895f81f,DODO LTIPP [Post Council Feedback],4/26/24 2:06,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/dodo-ltipp-application-final/21842,21842,13,1207,6,7,2024-03-03T07:41:54.647Z,2024-06-06T03:49:24.807Z,snapshot
arbitrumfoundation.eth,0x074eb4a9a7f4753e75865fca3d4426f8dbb78c0159d4f6c32fb7f1a4a9924964,DoG Protocol LTIPP Council Recommended Proposal,4/8/24 16:02,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/dog-protocol-ltipp-application-final/22068,22068,8,1305,1,7,2024-03-04T04:02:51.200Z,2024-07-03T02:15:17.027Z,snapshot
arbitrumfoundation.eth,0xda1c7fae99af0e2f38afa426c59bddc894ddaf1569ebdf6e3a9ad8e5b9d98701,Dolomite STIP Addendum,5/20/24 14:49,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/dolomite-stip-addendum/23582,23582,16,981,0,6,2024-05-02T02:00:32.219Z,2024-05-31T16:13:09.632Z,snapshot
arbitrumfoundation.eth,0x3161a3d9486ab7b6099be9fda16d6498f329249c0ad33b0f75090f2ceb557789,Entropy Advisors: Exclusively Working With Arbitrum DAO,7/18/24 14:48,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/entropy-advisors-exclusively-working-with-arbitrum-dao/25246,25246,83,1980,23,186,2024-07-02T16:31:58.930Z,2024-08-29T06:40:11.825Z,snapshot
arbitrumfoundation.eth,0x1aeeae431fd2b851cffce440cb7905bf511b74afc8b27efe49a5c63075bdc5cb,Equilibria LTIPP Council Recommended Proposal,4/8/24 16:03,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/equilibria-finance-ltipp-application-final/21402,21402,17,2222,6,22,2024-02-23T10:27:35.633Z,2024-04-15T16:48:34.384Z,snapshot
arbitrumfoundation.eth,0x1204041955b729052b9adb4da9e3fa9a03c415ca45aeefd5c41da4d9d45ea851,Expand Tally Support for the Arbitrum DAO,3/19/24 17:52,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/expand-tally-support-for-the-arbitrum-dao/22387,22387,73,3580,26,161,2024-03-13T02:12:17.460Z,2024-08-26T16:28:35.342Z,snapshot
arbitrumfoundation.eth,0xb130d7261e821b87547910a32c29275bfd85edbe395bd15fe0a8f1d97738af47,Factor LTIPP Council Recommended Proposal,4/8/24 16:04,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/factor-ltipp-application-draft/21922,21922,5,1302,0,4,2024-03-03T19:14:07.402Z,2024-04-15T16:47:52.881Z,snapshot
arbitrumfoundation.eth,0x4826cd35871b5d370dac852530fff0a4329d59109cbf0cb0edba1694243c59c7,Fiat 24 LTIPP Council Recommended Proposal,4/8/24 16:05,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/fiat24-ltipp-application-final/21577,21577,11,1553,2,7,2024-02-28T11:43:51.331Z,2024-07-03T01:07:45.309Z,snapshot
arbitrumfoundation.eth,0x7956e7e5e928b1f652da5774e9466d605d193f8000ba843b73bb207d4358a878,Angle DAO STIP Addendum,5/20/24 14:30,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/final-angle-stip-bridge-addendum/23627,23627,17,870,1,3,2024-05-02T22:20:30.052Z,2024-06-28T12:23:20.598Z,snapshot
arbitrumfoundation.eth,0xbf6e4f557b134cd75a344fc92946cea37e051176d62ce85aaf94179dabf68316,Furucombo STIP Addendum,5/20/24 14:28,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/final-furucombo-stip-addendum/23599,23599,17,876,2,2,2024-05-02T08:47:32.373Z,2024-05-31T16:28:05.529Z,snapshot
arbitrumfoundation.eth,0x07123f95a95de16814cb92b311088e9df9741c585d48d7b6a82364b253729efe,Gains Network STIP Addendum,5/20/24 14:23,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/final-gains-network-stip-addendum/23398,23398,20,1786,2,12,2024-04-23T20:13:23.755Z,2024-06-04T15:31:17.160Z,snapshot
arbitrumfoundation.eth,0x2dafb48842dfd723a3eb40fd5a911cfb7d88c3faa747f642170e64577f0ef3cb,Socket Bridge STIP Addendum,5/20/24 14:29,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/final-socket-bridge-addendum/23601,23601,16,810,3,1,2024-05-02T09:50:36.295Z,2024-05-31T16:27:05.101Z,snapshot
arbitrumfoundation.eth,0x7ccab054bf342279c63cb72d55e29fc41a61cda3bd823db3577af9a6e8f539ae,Umami Finance STIP Addendum,5/20/24 14:50,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/final-umami-finance-stip-addendum/23493,23493,15,948,1,3,2024-04-29T21:15:10.585Z,2024-05-31T10:45:12.019Z,snapshot
arbitrumfoundation.eth,0xf495f6689d99adb21744dc2ac72b4e5f945375b3a0bc6fc38ba4725fba39cfa1,GammaSwap LTIPP Council Recommended Proposal,4/8/24 16:06,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/gammaswap-ltipp-application-final/21586,21586,5,1273,0,4,2024-02-28T16:51:55.876Z,2024-04-15T17:16:29.852Z,snapshot
arbitrumfoundation.eth,0xa0d390b65aa2e49da795a9bc3bb84b5f9297d9d7b9f6a05d21b57029541f0483,Gearbox LTIPP Council Recommended Proposal,4/8/24 16:07,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/gearbox-ltipp-application-final/21672,21672,16,1858,2,21,2024-03-01T11:54:48.277Z,2024-05-08T10:36:56.401Z,snapshot
arbitrumfoundation.eth,0x3ad664cfc7e8340e43608cfad131c1cd4d4f635a465877671766043334d45e6e,GovHack at ETH CC (Brussels),4/25/24 2:33,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/govhack-at-eth-cc-brussels/23305,23305,51,3350,10,184,2024-04-19T14:20:06.877Z,2024-06-19T18:19:52.231Z,snapshot
arbitrumfoundation.eth,0x827131cf99ec5fe678d999a44fa260ffb8a8319618e232ba4ffc91a782e5712e,Gravita LTIPP Council Recommended Proposal,4/8/24 16:08,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/gravita-protocol-ltipp-application-final/21444,21444,12,1553,4,13,2024-02-25T16:53:56.409Z,2024-04-15T17:18:56.105Z,snapshot
arbitrumfoundation.eth,0x950863c4394e8a54251a6f4178b2c337568e882cf4e774efda166c8df1e4b246,Gyroscope LTIPP Council Recommended Proposal,4/8/24 16:08,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/gyroscope-ltipp-application-final/21692,21692,6,1235,2,9,2024-03-01T17:38:48.563Z,2024-04-15T17:19:43.431Z,snapshot
arbitrumfoundation.eth,0x18b69efc3d51ee5aeb9022fd182e624c528411ba325c888f4edf5ef855c156b7,Harvest Finance LTIPP Council Recommended Proposal,4/8/24 16:09,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/harvest-finance-ltipp-application-draft/21811,21811,7,1238,2,13,2024-03-03T02:32:06.691Z,2024-07-30T18:17:27.566Z,snapshot
arbitrumfoundation.eth,0x379a628d20cceb03c73117293a0b6bf0de066549e2a3a573ca7cc1cc77fbbcbf,Hop LTIPP Council Recommended Proposal,4/8/24 16:10,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/hop-protocol-ltipp-application-final/21830,21830,14,1290,5,7,2024-03-03T05:05:06.289Z,2024-07-26T05:23:04.136Z,snapshot
arbitrumfoundation.eth,0xcf159c9f3c603796812cd0cb57f21c81e95cd703d8efc9e8b79b1c4013236545,Index Coop LTIPP Council Recommended Proposal,4/8/24 16:11,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/index-coop-ltipp-application-final/21793,21793,8,1346,1,10,2024-03-02T20:39:39.700Z,2024-04-15T17:21:43.767Z,snapshot
arbitrumfoundation.eth,0x9d088b1ba3fff0b46e9658d9a3aedd5a166c5a646a190c02264921124f25c2d1,Integral LTIPP Council Recommended Proposal,4/8/24 16:12,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/integral-ltipp-application-final/21693,21693,8,1226,1,5,2024-03-01T17:53:59.936Z,2024-04-15T17:22:22.689Z,snapshot
arbitrumfoundation.eth,0xd3e365d1bccee3a0209e9d12ad21d3ca0757c8c7570d860e4c821946675b59cc,IPOR Protocol LTIPP Council Recommended Proposal,4/8/24 16:13,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/ipor-protocol-ltipp-application-final/21965,21965,10,1275,1,4,2024-03-03T21:59:18.110Z,2024-05-27T15:46:07.897Z,snapshot
arbitrumfoundation.eth,0xc84236bedf7a5ca1f6d7a44199a4d9755d94109c831e06c6735492fe6f7dfc8d,KelpDAO LTIPP Council Recommended Proposal,4/8/24 16:14,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/kelpdao-ltipp-application-final/21976,21976,9,1641,2,6,2024-03-03T23:01:36.183Z,2024-07-03T02:05:15.094Z,snapshot
arbitrumfoundation.eth,0x1684345afc11455327252237f7df30d1fe86a295da92e06bee6e7b98a995e18f,Knights of the Ether LTIPP Council Recommended Proposal,4/8/24 16:15,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/knights-of-the-ether-ltipp-application-final/21905,21905,6,1223,1,5,2024-03-03T17:18:55.984Z,2024-04-15T17:26:09.528Z,snapshot
arbitrumfoundation.eth,0x4cb1e9655d456272810f17014021f31e9bfeb63194e45c3cc1ee00a8a6a9a92c,Kuroro Beasts LTIPP Council Recommended Proposal,4/8/24 16:16,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/kuroro-beasts-ltipp-application-final/22059,22059,11,1427,3,3,2024-03-04T03:26:51.520Z,2024-05-03T17:15:42.222Z,snapshot
arbitrumfoundation.eth,0xcb75a551ec2c6ace70e904603e9e9445a7bc9e4255f5c67e150aa2e6f6256c75,Kwenta x Perennial: Arbitrum Onboarding Incentives,5/24/24 10:02,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/kwenta-x-perennial-arbitrum-onboarding-incentives-updated/22736,22736,63,8792,12,112,2024-03-23T08:27:31.486Z,2024-06-25T03:20:29.221Z,snapshot
arbitrumfoundation.eth,0x424630fddf38a4fb1cd2f200cdb3b02089a918ff60c22e5d759f4de3e64d3b03,Layer3 LTIPP Council Recommended Proposal,4/8/24 16:16,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/layer3-ltipp-application-draft/21774,21774,4,1240,1,7,2024-03-02T16:27:36.447Z,2024-04-15T17:27:27.405Z,snapshot
arbitrumfoundation.eth,0x1f7db74aa7a72a47e607817c06f26455970e4807ac8c8915b088b0c3fe5ab5ba,Lido LTIPP Council Recommended Proposal,4/8/24 16:17,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/lido-ltipp-application-draft/21716,21716,16,1724,1,9,2024-03-02T02:26:09.551Z,2024-05-10T04:14:34.306Z,snapshot
arbitrumfoundation.eth,0x52e0fe0cae33d29b58e2458c109962f940424cc20fe4f5819148ae498b3f4122,Limitless LTIPP Council Recommended Proposal,4/8/24 16:18,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/limitless-ltipp-application-final/22049,22049,8,1181,2,4,2024-03-04T02:48:53.945Z,2024-07-05T12:47:59.502Z,snapshot
arbitrumfoundation.eth,0xecdfb60e3c20afe76901c3f23105674c121243880d00bd3fe4a125b9e3485324,LOGX LTIPP Council Recommended Proposal,4/8/24 17:45,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/logx-ltipp-application-draft/21956,21956,8,1336,1,4,2024-03-03T21:12:38.400Z,2024-04-15T17:31:14.704Z,snapshot
arbitrumfoundation.eth,0x3233046af47222616c1cd40b2a648eae4963ec9b9912bafba9936e5761ff144f,Lumin Finance LTIPP Council Recommended Proposal,4/8/24 17:48,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/lumin-finance-ltipp-application-draft/21959,21959,5,1065,1,3,2024-03-03T21:35:06.503Z,2024-04-15T17:33:58.209Z,snapshot
arbitrumfoundation.eth,0xbbf92518dcf4e766190bf1030a738c2d99b7adf885f3d9de327e5cdf0ed10ec9,Mountain Protocol LTIPP Council Recommended Proposal,4/8/24 17:49,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/mountain-protocol-ltipp-application-draft/22064,22064,6,1174,1,2,2024-03-04T03:48:06.548Z,2024-04-15T17:34:34.809Z,snapshot
arbitrumfoundation.eth,0xa928e738eb6bf117235ac319dfa86bd56aa15a26c1eec6d3e67d2ed76633a8df,Myso LTIPP Council Recommended Proposal,4/8/24 17:52,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/myso-ltipp-application-draft/21907,21907,9,1170,1,3,2024-03-03T17:29:10.712Z,2024-06-20T07:38:31.512Z,snapshot
arbitrumfoundation.eth,0x2af945c5c65a4904e5c3f92be99aef47dc36aacfa2b64c61cf03e7f2a0a45b94,ArbitrumHub Evolution: The Next Step in Streamlining Information Access and Raising Awareness for Arbitrum DAO,6/19/24 16:02,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/non-constitutional-arbitrumhub-evolution-the-next-step-in-streamlining-information-access-and-raising-awareness-for-arbitrum-dao/24857,24857,55,1426,15,89,2024-06-10T07:49:06.895Z,2024-07-01T00:46:17.051Z,snapshot
arbitrumfoundation.eth,0x24344ab10eb905a4d7fa5885c6f681290e765a08a5f558ff6cfc5fedab42afb6,[Non-constitutional] Proposal to fund Plurality Labs Milestone 1B(ridge),2/29/24 16:24,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/non-constitutional-proposal-to-fund-plurality-labs-milestone-1b-ridge/21332,21332,77,4885,38,288,2024-02-19T23:47:50.786Z,2024-08-16T16:34:04.886Z,snapshot
arbitrumfoundation.eth,0xd54c3dd8f27a9baef80c92189e63f06a6cb905e296be0b55dfaa8835a3b75127,Transparency and Standardized Metrics for Orbit Chains,8/8/24 18:30,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/non-constitutional-transparency-and-standardized-metrics-for-orbit-chains-on-growthepie-xyz-allowing-data-driven-decision-making/25911,25911,50,556,11,72,2024-07-25T13:31:47.649Z,2024-08-20T19:36:31.646Z,snapshot
arbitrumfoundation.eth,0x2ea3f1e32b71c1db289c0b44c152e69f43e538b521218fe7f31937b87e52f7ae,Okto LTIPP Council Recommended Proposal,4/8/24 17:54,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/okto-ltipp-application-draft/21633,21633,13,1454,4,12,2024-02-29T17:25:14.863Z,2024-04-15T17:35:59.383Z,snapshot
arbitrumfoundation.eth,0x33eb7f097f77ca68e2545f4d368be5124fbd8de66a1323e0175e6ea2e11a951f,OpenOcean STIP Addendum,5/20/24 14:30,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/openocean-stip-addendum/23470,23470,17,890,4,3,2024-04-28T05:15:43.764Z,2024-05-31T16:19:23.438Z,snapshot
arbitrumfoundation.eth,0x3e6fbda29962a675cdca2918854cca2cf7c6ab025959e77e356dcb4b7fd99aca,Orange Finance LTIPP Council Recommended Proposal,4/8/24 17:55,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/orange-finance-ltipp-application-draft/21664,21664,9,1698,1,9,2024-03-01T08:00:35.060Z,2024-08-27T14:19:35.359Z,snapshot
arbitrumfoundation.eth,0xfe0f73537ca4c571fc860ae97e6664373044c0fc7865bcae34b93f25cc70df82,Orderly Network LTIPP Council Recommended Proposal,4/8/24 17:57,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/orderly-network-ltipp-application-draft/21832,21832,7,1134,1,1,2024-03-03T05:27:17.006Z,2024-04-15T17:37:10.295Z,snapshot
arbitrumfoundation.eth,0x138d4e2110a7dbe61a293361ee57a1ea0893af4664a940a6e91db43a8b6286a5,Origin Protocol LTIPP Council Recommended Proposal,4/8/24 18:00,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/origin-protocol-ltipp-application-draft/21804,21804,10,1340,2,6,2024-03-03T00:04:42.090Z,2024-07-03T01:23:58.502Z,snapshot
arbitrumfoundation.eth,0xd140d8bbbfd1a2b543675468e072a2ab3cc14a252119ff7fe7541aa048fe0153,PancakeSwap LTIPP Council Recommended Proposal,4/8/24 18:01,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/pancakeswap-ltipp-application-draft/21755,21755,8,2085,1,9,2024-03-02T14:26:28.528Z,2024-04-15T17:38:16.145Z,snapshot
arbitrumfoundation.eth,0xe01f866b78c644ba9b03dfbfc45c1fab3783bde445d07dac48bfaa6952006122,Peapods Finance LTIPP Council Recommended Proposal,4/8/24 18:03,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/peapods-finance-ltipp-appplication-draft/21745,21745,12,2053,4,16,2024-03-02T10:44:32.632Z,2024-07-05T11:27:24.000Z,snapshot
arbitrumfoundation.eth,0xd8a93b23e7bc2279e3a5978c9ec5845db28e50c135161d5e21a451adbd530c8d,Pear Protocol LTIPP Council Recommended Proposal,4/8/24 18:04,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/pear-protocol-ltipp-application-draft/21708,21708,10,1388,3,1,2024-03-01T21:31:56.117Z,2024-04-29T08:45:07.816Z,snapshot
arbitrumfoundation.eth,0x29dd01ffe47f08352a79e5b8aab35d3cf8ba5bc60710fedeea821df181afcb23,Perpie LTIPP Council Recommended Proposal,4/8/24 18:05,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/perpie-ltipp-application-draft/22079,22079,9,1285,1,3,2024-03-04T04:26:41.867Z,2024-05-30T14:47:57.387Z,snapshot
arbitrumfoundation.eth,0x492c2729608b401af2a91e229454cb2511b52f4e69a1108c8318271eaa6a68db,Perpy LTIPP Council Recommended Proposal,4/8/24 18:07,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/perpy-ltipp-application-draft/21849,21849,12,1531,2,19,2024-03-03T11:49:56.539Z,2024-04-24T08:40:52.370Z,snapshot
arbitrumfoundation.eth,0x04097bb3affd01c6ffb1644bba4c85efffa9fe65a744dbd57a63a95578b64a7a,Pike LTIPP Council Recommended Proposal,4/8/24 18:08,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/pike-ltipp-application-draft/21824,21824,6,1507,1,5,2024-03-03T03:37:07.580Z,2024-05-06T12:34:14.129Z,snapshot
arbitrumfoundation.eth,0xc82f0b696e51e721a64a89af66654ea9e313ed29f4de0ed23e338418333fd61e,Pilot Phase: M&A for Arbitrum DAO,5/8/24 11:17,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/pilot-phase-m-a-for-arbitrum-dao/23588,23588,44,3829,9,112,2024-05-02T03:08:54.924Z,2024-07-04T20:31:56.584Z,snapshot
arbitrumfoundation.eth,0x5ee25b6d2de2c7a4a93672c8a483efd249e961e800f21303a102b80a14b01c45,Poolside LTIPP Council Recommended Proposal,4/8/24 18:10,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/poolside-ltipp-application-draft/22060,22060,8,1245,2,3,2024-03-04T03:28:33.225Z,2024-05-01T22:21:36.951Z,snapshot
arbitrumfoundation.eth,0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb,Furucombo's Misuse of Funds,7/19/24 10:45,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496,25496,58,1689,10,67,2024-07-11T18:22:05.755Z,2024-08-24T14:48:52.421Z,snapshot
arbitrumfoundation.eth,0x580acd1ad98615f4d81d5e51d245957fd381c36ce305d0c20e0f573bce482e3c,Prime LTIPP Council Recommended Proposal,4/8/24 18:11,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/prime-protocol-ltipp-application-draft/21680,21680,8,1646,3,5,2024-03-01T15:07:10.433Z,2024-05-07T21:31:03.055Z,snapshot
arbitrumfoundation.eth,0xfecc89e867edd3f626b497c935bc6aa93b389f306e5047cc0c740687cefe8551,Primex LTIPP Council Recommended Proposal,4/8/24 18:12,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/primex-finance-ltipp-application-draft/21806,21806,9,1212,1,4,2024-03-03T00:24:38.809Z,2024-04-30T09:40:41.229Z,snapshot
arbitrumfoundation.eth,0x285a0ef00fabce6e1d44b10ffff9fff5a30f62649339cfeded113e23bc58cdf1,Set up a Sub-Committee for the Security Services Subsidy Fund,5/30/24 10:48,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/proposal-non-constitutional-set-up-a-sub-committee-for-the-security-services-subsidy-fund/23766,23766,27,1220,2,10,2024-05-13T10:03:02.527Z,2024-06-06T12:16:40.661Z,snapshot
arbitrumfoundation.eth,0xe18e16008e896937d306afee8f95cca2b287a041384e263862db925768a1bfe6,Grant Request - Curve Finance,4/26/24 11:11,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/proposal-request-to-match-my-donation-to-boostrap-curve-lending-on-arbitrum/22975,22975,48,4310,7,110,2024-04-02T17:57:26.055Z,2024-07-03T02:36:21.155Z,snapshot
arbitrumfoundation.eth,0x0e646ace733f4a098ac7036dbadad8465ea65c8e3c485e014501d41b7b439d87,Proposal to Temporary Extend Delegate Incentive System.,8/15/24 12:52,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-to-temporary-extend-delegate-incentive-system/26179,26179,40,443,6,29,2024-08-09T07:23:12.726Z,2024-08-28T12:18:33.473Z,snapshot
arbitrumfoundation.eth,0x2f095c9b8bc01b0c0d1b9355c8451dc63458a498f3761c04bf3567ce5c592af6,Pyth LTIPP Council Recommended Proposal,4/8/24 13:39,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/pyth-network-ltipp-application-draft/22003,22003,11,2036,3,7,2024-03-04T00:32:20.288Z,2024-08-26T15:14:09.880Z,snapshot
arbitrumfoundation.eth,0x5bede8277e7fe0beef5764d2915d1d1c288fcc47747c6fa576b501f5cb3d6115,Request for Continuation of the Arbitrum DDA Program Request,3/10/24 20:01,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/questbook-dda-program-phase-2-request-for-continuation/21326,21326,67,4529,26,171,2024-02-19T12:00:25.196Z,2024-04-20T17:59:49.707Z,snapshot
arbitrumfoundation.eth,0x8829663eb0284ed79ba4fd14ea960244d3ae559b967a0efa9971a10cb8fc9b9e,Rage Trade - LTIPP [Post Council Feedback],4/25/24 4:48,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/rage-trade-ltipp-application-final/21621,21621,20,1616,7,12,2024-02-29T13:18:26.379Z,2024-05-01T01:14:04.524Z,snapshot
arbitrumfoundation.eth,0x24e0269932de20e738d598e1c769ffe849c7b1eed5b08038ac5791ea9d1cac49,Reserve Protocol LTIPP Council Recommended Proposal,4/8/24 13:37,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/reserve-protocol-ltipp-application-draft/22019,22019,9,2095,2,9,2024-03-04T01:15:47.948Z,2024-04-15T16:32:53.182Z,snapshot
arbitrumfoundation.eth,0xe98361823d3500f008d6b2cf473b38a6f0d1dc0e7f7676cd4c1d29b3be26f01d,Revest Labs LTIPP Council Recommended Proposal,4/8/24 13:36,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/revest-labs-ltipp-application-draft/22028,22028,22,1670,4,38,2024-03-04T01:41:30.900Z,2024-08-28T14:11:41.444Z,snapshot
arbitrumfoundation.eth,0x573c74706924ce482080ba44deb77d75e8d6bdb516fbbdee54b78861c1683f1b,ArbitrumDAO Governance Analytics Dashboard,8/8/24 18:42,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/rfc-arbitrumdao-governance-analytics-dashboard/25869,25869,56,661,11,37,2024-07-23T10:40:11.782Z,2024-08-24T10:37:05.747Z,snapshot
arbitrumfoundation.eth,0x99b57df3577e8e6561f3549b057bd87fdb7e66f65a7c45fddf63d9cd62f993d8,[Non-constitutional] Incentives Detox Proposal,8/1/24 19:22,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/rfc-incentives-detox-proposal/25849,25849,58,1142,4,99,2024-07-22T14:57:49.605Z,2024-08-28T12:31:07.311Z,snapshot
arbitrumfoundation.eth,0x6406750c35fa11f50564dbda7fdb96f78399091c942f39a1c53335c554b02d78,SafePal LTIPP Council Recommended Proposal,4/8/24 13:35,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/safepal-ltipp-application-draft/21778,21778,5,877,2,2,2024-03-02T16:52:42.232Z,2024-03-18T10:17:57.017Z,snapshot
arbitrumfoundation.eth,0x518d035041487baa7b5cefd2f91f902a2b8ad6d025db6b41ced7176df55b05af,Savvy DAO STIP Addendum,5/20/24 14:26,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/savvy-dao-stip-addendum/23337,23337,19,1070,3,5,2024-04-20T18:09:08.753Z,2024-05-31T16:30:07.567Z,snapshot
arbitrumfoundation.eth,0x5fea3b81093b2b375235e83feb96cbeaaa1a7e143ebff08e32ef96508dd5703f,Smilee Finance - LTIPP [Post Council Feedback],4/24/24 6:38,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/smilee-finance-ltipp-application-final/21705,21705,10,1067,1,4,2024-03-01T20:06:01.198Z,2024-05-01T01:12:12.792Z,snapshot
arbitrumfoundation.eth,0xd3b35f0f1b80ba5abd66f2ce2702583048e6b7965eecc96c3081991bc07ce632,Sommelier LTIPP Council Recommended Proposal,4/8/24 13:34,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/sommelier-finance-ltipp-application-draft/21991,21991,8,811,1,3,2024-03-03T23:49:42.432Z,2024-03-18T02:29:45.164Z,snapshot
arbitrumfoundation.eth,0xc3251ec9993625e7d4b96e30a0519fe0b5884638d4490d1ebfb2c8f19fc6c8d7,Sperax LTIPP Council Recommended Proposal,4/8/24 13:33,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/sperax-ltipp-application-draft/21728,21728,19,1873,2,12,2024-03-02T04:31:45.897Z,2024-08-28T13:07:37.728Z,snapshot
